route,Response Time (ms),responseCode
/matmul,671.5036844834685,200
/matmul,676.5522118657827,200
/matmul,1435.1339470595121,200
/matmul,2279.85636331141,200
/matmul,3307.6324742287397,200
/matmul,4488.943628035486,200
/matmul,5105.118873529136,200
/matmul,5186.008897610009,200
/matmul,5210.302712395787,200
/matmul,5234.991202130914,200
/matmul,5264.605874195695,200
/matmul,5278.189609758556,200
/matmul,5306.379873305559,200
/matmul,5343.300520442426,200
/matmul,5371.0426008328795,200
/matmul,5410.72487924248,200
/matmul,5446.590463630855,200
/matmul,5484.8224287852645,200
/matmul,5529.395821504295,200
/matmul,5570.646322332323,200
/matmul,5641.144924797118,200
/matmul,5683.093774132431,200
/matmul,5720.755401998758,200
/matmul,5758.497240953147,200
/matmul,5797.681804746389,200
/matmul,5834.89431347698,200
/matmul,5862.61291615665,200
/matmul,5888.516075909138,200
/matmul,5914.983653463423,200
/matmul,5942.493840120733,200
/matmul,5971.004134044051,200
/matmul,6001.959275454283,200
/matmul,6030.792518518865,200
/matmul,6057.123873382807,200
/matmul,6085.436878725886,200
/matmul,6712.433081120253,200
/matmul,6739.74480945617,200
/matmul,6763.596443459392,200
/matmul,6788.244785740972,200
/matmul,6825.430823490024,200
/matmul,6874.884377233684,200
/matmul,6909.674676135182,200
/matmul,6949.186501093209,200
/matmul,6974.254357628524,200
/matmul,7016.564837656915,200
/matmul,7076.7965679988265,200
/matmul,7998.922474682331,200
/matmul,8129.353880882263,200
/matmul,8173.0434549972415,200
/matmul,8199.142534285784,200
/matmul,7236.384615302086,200
/matmul,7269.912730902433,200
/matmul,7294.815136119723,200
/matmul,7328.605806455016,200
/matmul,7355.8733984827995,200
/matmul,7382.034647278488,200
/matmul,7425.208224914968,200
/matmul,7448.884206824005,200
/matmul,7490.206943824887,200
/matmul,7512.5947734341025,200
/matmul,7537.9607155919075,200
/matmul,7563.229586929083,200
/matmul,7587.472304701805,200
/matmul,7619.770363904536,200
/matmul,7660.549691878259,200
/matmul,7688.176058232784,200
/matmul,7709.7730608657,200
/matmul,7747.011031024158,200
/matmul,7792.099876329303,200
/matmul,7816.037226468325,200
/matmul,7848.216665908694,200
/matmul,7888.307358138263,200
/matmul,7931.539248675108,200
/matmul,7960.774904116988,200
/matmul,8001.095280051231,200
/matmul,8032.384793274105,200
/matmul,8066.871402785182,200
/matmul,8107.306567952037,200
/matmul,8144.609657116234,200
/matmul,8181.5334828570485,200
/matmul,8216.339838691056,200
/matmul,8256.735294125974,200
/matmul,8300.702308304608,200
/matmul,8347.906187176704,200
/matmul,8411.705170758069,200
/matmul,8487.888289615512,200
/matmul,8551.273800432682,200
/matmul,8594.688170589507,200
/matmul,8636.310757137835,200
/matmul,8701.201226562262,200
/matmul,8758.800027891994,200
/matmul,5780.714607797563,0
/matmul,8806.241224519908,200
/matmul,5811.765218153596,0
/matmul,8851.87680926174,200
/matmul,5871.569766663015,0
/matmul,8892.770427279174,200
/matmul,8931.322192773223,200
/matmul,5938.966203480959,0
/matmul,8988.307200372219,200
/matmul,6002.501949667931,0
/matmul,9035.697982646525,200
/matmul,9073.606460355222,200
/matmul,9110.375800170004,200
/matmul,6161.55974380672,0
/matmul,6163.72287645936,0
/matmul,9197.770328260958,200
/matmul,8345.115115866065,200
/matmul,8319.547640159726,200
/matmul,8424.771580845118,200
/matmul,8473.994918167591,200
/matmul,8516.538647003472,200
/matmul,8571.075349114835,200
/matmul,8605.576873756945,200
/matmul,9974.580934271216,0
/matmul,10226.12232528627,0
/matmul,10228.249040432274,0
/matmul,10229.863858781755,0
/matmul,10231.67048767209,0
/matmul,10234.113243408501,0
/matmul,10481.789811514318,0
/matmul,10486.015683971345,0
/matmul,10733.448148705065,0
/matmul,10731.901216320693,0
/matmul,10733.57783909887,0
/matmul,10736.214653588831,0
/matmul,10737.917047925293,0
/matmul,10739.944535307586,0
/matmul,10988.958952948451,0
/matmul,11240.246469154954,0
/matmul,11245.82263827324,0
/matmul,11749.041180126369,0
/matmul,11751.63983553648,0
/matmul,14050.548112019897,0
/matmul,14115.021688863635,200
/matmul,12143.445573747158,200
/matmul,12181.29388988018,200
/matmul,12215.501358732581,200
/matmul,12314.208453521132,200
/matmul,12388.704556971788,200
/matmul,13436.756581068039,200
/matmul,13468.754049390554,200
/matmul,13524.903474375606,200
/matmul,13599.067629314959,200
/matmul,14621.951055712998,200
/matmul,14663.478658534586,200
/matmul,14689.397775568068,200
/matmul,14732.695633545518,200
/matmul,14790.037758648396,200
/matmul,14427.886946126819,0
/matmul,14830.999130383134,200
/matmul,14974.542598240077,200
/matmul,15010.792993940413,200
/matmul,14111.989089287817,0
/matmul,15111.08110845089,200
/matmul,15146.196744404733,200
/matmul,15184.307598508894,200
/matmul,15228.737585246563,200
/matmul,15330.018016509712,200
/matmul,15357.321937568486,200
/matmul,15414.68168888241,200
/matmul,15474.04099535197,200
/matmul,15527.79400255531,200
/matmul,14584.89986229688,0
/matmul,14584.21194832772,0
/matmul,15623.8954635337,200
/matmul,15653.584942221642,200
/matmul,15694.539703428745,200
/matmul,15724.131560884416,200
/matmul,14771.24865911901,200
/matmul,14828.96732725203,200
/matmul,14842.890406027436,0
/matmul,14843.294492922723,0
/matmul,14845.077682286501,0
/matmul,15056.151632219553,200
/matmul,15091.543892398477,0
/matmul,15122.725929133594,200
/matmul,15177.049098536372,200
/matmul,15233.227256685495,200
/matmul,11300.366816110909,200
/matmul,15286.76665108651,200
/matmul,15315.284783020616,200
/matmul,14378.439982421696,200
/matmul,15353.346920572221,0
/matmul,15351.24754626304,0
/matmul,15368.613999336958,0
/matmul,15350.632898509502,0
/matmul,14399.476709775627,200
/matmul,11101.333558559418,200
/matmul,14674.538498744369,200
/matmul,11515.073273330927,200
/matmul,10545.895303599536,200
/matmul,14804.167746566236,200
/matmul,10572.102509438992,200
/matmul,11730.075446888804,200
/matmul,11817.714773118496,200
/matmul,15198.176984675229,200
/matmul,11841.273824684322,200
/matmul,15322.319438681006,200
/matmul,11883.792006410658,200
/matmul,11076.75143238157,200
/matmul,15546.024412848055,200
/matmul,11168.962426483631,200
/matmul,11319.359704852104,200
/matmul,11616.782372817397,200
/matmul,16351.535053923726,200
/matmul,12738.620622083545,200
/matmul,12793.85228548199,200
/matmul,11757.392552681267,200
/matmul,12784.272970631719,200
/matmul,18663.164938800037,200
/matmul,12861.797221004963,200
/matmul,12927.3543022573,200
/matmul,16836.782754398882,200
/matmul,11910.755390301347,200
/matmul,13043.68222784251,200
/matmul,16935.973584651947,200
/matmul,12927.569626830518,200
/matmul,19007.26683344692,200
/matmul,17051.886997185647,200
/matmul,17088.89419399202,200
/matmul,17136.499379761517,200
/matmul,11918.426342308521,200
/matmul,17233.4307404235,200
/matmul,14953.354551456869,200
/matmul,11992.300476878881,200
/matmul,17379.690936766565,200
/matmul,17418.81529800594,200
/matmul,11994.647890329361,200
/matmul,17504.80400584638,200
/matmul,17537.2692681849,200
/matmul,11962.612461298704,200
/matmul,11915.77806416899,200
/matmul,18663.507726974785,200
/matmul,18681.62722978741,200
/matmul,11801.511777564883,200
/matmul,11793.622960336506,200
/matmul,17782.22791478038,200
/matmul,17829.706710763276,200
/matmul,11760.019037872553,200
/matmul,14698.649505153298,200
/matmul,14687.891601584852,200
/matmul,11708.287797868252,200
/matmul,19003.570799715817,200
/matmul,12571.360091678798,200
/matmul,6837.784880772233,200
/matmul,6840.093260630965,200
/matmul,9054.054123349488,200
/matmul,6075.135943479836,200
/matmul,7165.431786328554,200
/matmul,12055.036970414221,200
/matmul,12727.287995629013,200
/matmul,15235.85339076817,200
/matmul,12965.102389454842,200
/matmul,13025.758662261069,200
/matmul,19502.060433849692,200
/matmul,15882.31882546097,200
/matmul,8757.323627360165,200
/matmul,12818.887770175934,200
/matmul,6803.145570680499,200
/matmul,8662.02702280134,200
/matmul,19672.521581873298,200
/matmul,19711.66288200766,200
/matmul,19743.891088292003,200
/matmul,19778.369389474392,200
/matmul,19803.246057592332,200
/matmul,13011.569747701287,200
/matmul,8707.72876124829,200
/matmul,8690.541841089725,200
/matmul,13868.974562734365,200
/matmul,13246.753948740661,200
/matmul,13046.738404780626,200
/matmul,5692.980088293552,200
/matmul,8667.921188287437,200
/matmul,8656.154777854681,200
/matmul,20183.42239409685,200
/matmul,12606.863019056618,200
/matmul,20259.87858325243,200
/matmul,20303.903067484498,200
/matmul,8588.317495770752,200
/matmul,12649.612528271973,200
/matmul,8623.361836187541,200
/matmul,8411.30701545626,200
/matmul,5424.442335963249,200
/matmul,8763.659536838531,200
/matmul,20598.07227551937,200
/matmul,20633.348831906915,200
/matmul,12626.203299500048,200
/matmul,12689.330035820603,200
/matmul,12480.620515532792,200
/matmul,13106.66476469487,200
/matmul,5151.25375892967,200
/matmul,5126.703472808003,200
/matmul,19966.150714084506,200
/matmul,19996.39463517815,200
/matmul,13361.70356348157,200
/matmul,12907.235928811133,200
/matmul,13065.170548856258,200
/matmul,6262.966400012374,200
/matmul,13440.152490511537,200
/matmul,13493.48486866802,200
/matmul,20656.050577759743,200
/matmul,12981.644252315164,200
/matmul,5912.546182982624,200
/matmul,20794.37511973083,200
/matmul,5172.179036773741,200
/matmul,4998.3369233086705,200
/matmul,13174.435784108937,200
/matmul,5598.155871964991,200
/matmul,10525.694648735225,200
/matmul,4665.451812557876,200
/matmul,13648.116214200854,200
/matmul,5790.692222304642,200
/matmul,4660.373468883336,200
/matmul,5625.569108873606,200
/matmul,5736.020541749895,200
/matmul,14373.78488201648,200
/matmul,10933.13461728394,200
/matmul,6042.082572355866,200
/matmul,5920.317773707211,200
/matmul,6348.34442846477,200
/matmul,6366.9278007000685,200
/matmul,4918.239971622825,200
/matmul,4951.066214591265,200
/matmul,14934.352258220315,200
/matmul,13751.605891622603,200
/matmul,5945.224839262664,200
/matmul,8210.26953496039,200
/matmul,15050.611441023648,200
/matmul,11188.164027407765,0
/matmul,28976.370917633176,200
/matmul,29462.436425499618,200
/matmul,13997.06498067826,200
/matmul,10992.563059553504,200
/matmul,13143.942619673908,200
/matmul,12199.220939539373,200
/matmul,11936.105859465897,200
/matmul,11938.4597055614,200
/matmul,12266.89846161753,200
/matmul,27551.82123091072,200
/matmul,10882.966725155711,200
/matmul,13855.006244033575,200
/matmul,13897.090421058238,200
/matmul,10786.968980915844,200
/matmul,11761.461596935987,200
/matmul,13747.178967110813,200
/matmul,13719.848834909499,200
/matmul,13764.703223481774,200
/matmul,12755.863297730684,200
/matmul,25628.93865350634,200
/matmul,13232.055641710758,200
/matmul,18053.39030083269,200
/matmul,17993.746210820973,200
/matmul,13836.44232340157,200
/matmul,13808.074537664652,200
/matmul,12836.389623582363,200
/matmul,11840.610538609326,200
/matmul,10891.227384097874,200
/matmul,13795.386116951704,200
/matmul,13768.244279548526,200
/matmul,11770.73466964066,200
/matmul,13806.1598893255,200
/matmul,13824.624377302825,200
/matmul,11131.197392009199,200
/matmul,11157.855941914022,200
/matmul,21018.43744330108,200
/matmul,21063.311709091067,200
/matmul,14212.104351259768,200
/matmul,11817.43750255555,200
/matmul,10811.359962448478,200
/matmul,10823.31374939531,200
/matmul,14212.36733160913,200
/matmul,11268.016511574388,200
/matmul,14020.033313892782,200
/matmul,14035.262218676507,200
/matmul,10986.086180433631,200
/matmul,11780.958897434175,200
/matmul,14224.496017210186,200
/matmul,14017.231686972082,200
/matmul,26272.662254050374,200
/matmul,10966.05514921248,200
/matmul,14201.923782005906,200
/matmul,10921.819993294775,200
/matmul,11042.048308067024,200
/matmul,10929.161224514246,200
/matmul,11065.7725809142,200
/matmul,26432.656756602228,200
/matmul,10832.571253180504,200
/matmul,11017.414697445929,200
/matmul,10811.924260109663,200
/matmul,10822.897641919553,200
/matmul,10871.403336524963,200
/matmul,10809.457286261022,200
/matmul,10833.441583439708,200
/matmul,11073.822880163789,200
/matmul,10989.757158793509,200
/matmul,11977.313348092139,200
/matmul,12017.388952895999,200
/matmul,11077.809383161366,200
/matmul,11270.037667825818,200
/matmul,11340.363753028214,200
/matmul,12204.134417697787,200
/matmul,11039.222840219736,200
/matmul,11165.789062157273,200
/matmul,11082.75134023279,200
/matmul,12100.246698595583,200
/matmul,11040.49947205931,200
/matmul,11699.34048037976,200
/matmul,11611.242847517133,200
/matmul,11279.601341113448,200
/matmul,11176.753943786025,200
/matmul,11205.765112303197,200
/matmul,12217.907631769776,200
/matmul,11140.32268896699,200
/matmul,18340.184342116117,200
/matmul,12167.757960036397,200
/matmul,11142.350285314023,200
/matmul,12149.68847669661,200
/matmul,18155.300301499665,200
/matmul,18737.976813688874,200
/matmul,11342.363968491554,200
/matmul,26314.18524403125,200
/matmul,11280.99922183901,200
/matmul,10887.478194199502,200
/matmul,11594.986829906702,200
/matmul,10926.590826362371,200
/matmul,13847.177855670452,200
/matmul,14205.627086572349,200
/matmul,12019.218368455768,200
/matmul,10998.300358653069,200
/matmul,11007.010541856289,200
/matmul,26556.599099189043,200
/matmul,8440.654250793159,200
/matmul,12056.698381900787,0
/matmul,20215.1791555807,200
/matmul,13182.596942409873,200
/matmul,13262.943242676556,200
/matmul,13200.962009839714,200
/matmul,13363.468752242625,200
/matmul,28126.25386286527,200
/matmul,28046.249397099018,200
/matmul,13931.159192696214,200
/matmul,13684.555992484093,200
/matmul,28530.590708367527,200
/matmul,28683.95319301635,200
/matmul,29230.127405375242,200
/matmul,29324.97867103666,200
/matmul,13914.92744255811,200
/matmul,14062.008730135858,200
/matmul,14145.71757428348,200
/matmul,14225.915037095547,200
/matmul,7017.3897203058,200
/matmul,17053.559695370495,200
/matmul,28996.80487718433,200
/matmul,29089.190147817135,200
/matmul,29313.651687465608,200
/matmul,14209.612806327641,200
/matmul,36231.70399386436,200
/matmul,36272.20780029893,200
/matmul,36316.21630676091,200
/matmul,36357.53424651921,200
/matmul,19982.403091154993,200
/matmul,14291.972492821515,200
/matmul,14508.802632801235,200
/matmul,14314.919211901724,200
/matmul,14253.3028582111,200
/matmul,14226.631360128522,200
/matmul,14713.451935909688,200
/matmul,14804.560521617532,200
/matmul,7267.593862488866,200
/matmul,16567.72372685373,200
/matmul,36875.935127958655,200
/matmul,36943.15060693771,200
/matmul,37080.7491671294,200
/matmul,7316.480008885264,200
/matmul,7343.3142472058535,200
/matmul,7410.09146720171,200
/matmul,14832.916582003236,200
/matmul,14835.431977175176,200
/matmul,7437.240458093584,200
/matmul,7567.780937999487,200
/matmul,15101.716050878167,200
/matmul,15265.157734975219,200
/matmul,30213.354401290417,200
/matmul,23054.579741321504,200
/matmul,15553.313517943025,200
/matmul,7684.066857211292,200
/matmul,14806.394804269075,200
/matmul,15010.596882551908,200
/matmul,15217.216966673732,200
/matmul,15071.73743005842,200
/matmul,15111.211547628045,200
/matmul,15315.919344313443,200
/matmul,8166.216773912311,200
/matmul,8195.568127557635,200
/matmul,8213.328756392002,200
/matmul,8239.309158176184,200
/matmul,38961.55154239386,200
/matmul,39064.86897915602,200
/matmul,9169.092619791627,200
/matmul,23557.85345006734,200
/matmul,23662.46805526316,200
/matmul,23854.08146865666,200
/matmul,15594.002861529589,200
/matmul,39449.00990463793,200
/matmul,15581.571125425398,200
/matmul,25600.97562894225,200
/matmul,31996.98495771736,200
/matmul,8971.956122666597,200
/matmul,7990.137273445725,200
/matmul,9006.009507924318,200
/matmul,7985.162144526839,200
/matmul,9840.286408551037,200
/matmul,16144.304106011987,200
/matmul,8962.837900035083,200
/matmul,16181.95553123951,200
/matmul,7836.546501144767,200
/matmul,14966.632395982742,200
/matmul,8957.222912460566,200
/matmul,15784.830244258046,200
/matmul,24187.30370607227,200
/matmul,8849.132827483118,200
/matmul,8892.185374163091,200
/matmul,9272.123945876956,200
/matmul,38527.42436993867,200
/matmul,8889.707084745169,200
/matmul,8926.025801338255,200
/matmul,8861.571690998971,200
/matmul,17057.733967900276,200
/matmul,9547.63999581337,200
/matmul,8950.599172152579,200
/matmul,9392.756666988134,200
/matmul,7771.855684928596,200
/matmul,7993.093146942556,200
/matmul,8979.683852754533,200
/matmul,8741.713561117649,200
/matmul,9353.976189158857,200
/matmul,9401.730949990451,200
/matmul,7480.895164422691,200
/matmul,10354.241085238755,200
/matmul,6536.2493032589555,200
/matmul,7647.81909994781,200
/matmul,6466.984579339623,200
/matmul,7467.514356598258,200
/matmul,7513.854160904884,200
/matmul,7371.422941796482,200
/matmul,7157.759917899966,200
/matmul,8004.130671732128,200
/matmul,6555.548277683556,200
/matmul,8488.930231891572,200
/matmul,38199.86206293106,200
/matmul,7059.922688640654,200
/matmul,21316.22933037579,200
/matmul,6003.234842792153,200
/matmul,7774.503726512194,200
/matmul,9106.27124644816,200
/matmul,6278.316644020379,200
/matmul,7100.523229688406,200
/matmul,9370.660671032965,200
/matmul,12212.622473016381,200
/matmul,9825.671257451177,200
/matmul,10200.494658201933,200
/matmul,7222.807283513248,200
/matmul,9174.878452904522,200
/matmul,8212.039014324546,200
/matmul,9176.068747416139,200
/matmul,9156.86290152371,200
/matmul,21392.302830703557,200
/matmul,21524.020172655582,200
/matmul,7042.863229289651,200
/matmul,6150.816825218499,200
/matmul,6349.785717204213,200
/matmul,9174.223736859858,200
/matmul,7269.304092042148,200
/matmul,9328.136450611055,200
/matmul,7273.40873144567,200
/matmul,10275.080733001232,200
/matmul,6288.394328206778,200
/matmul,6320.530467666686,200
/matmul,9573.028433136642,200
/matmul,6263.697189278901,200
/matmul,9302.407530136406,200
/matmul,9501.720308326185,200
/matmul,6213.110622949898,200
/matmul,20473.697963170707,200
/matmul,6564.43184800446,200
/matmul,13367.252729833126,200
/matmul,10347.903068177402,200
/matmul,6828.030640259385,200
/matmul,6091.603469103575,200
/matmul,13583.033353090286,200
/matmul,13636.245449073613,200
/matmul,6518.661014735699,200
/matmul,9786.244445480406,200
/matmul,13390.400902368128,200
/matmul,13191.40911474824,200
/matmul,6915.90019967407,200
/matmul,13422.518496401608,200
/matmul,5863.314857706428,200
/matmul,21676.8448529765,200
/matmul,21524.845596402884,200
/matmul,6670.556236058474,200
/matmul,21616.16470851004,200
/matmul,6661.113006994128,200
/matmul,21745.691780000925,200
/matmul,13491.30102340132,200
/matmul,5595.485433936119,200
/matmul,7222.121908329427,200
/matmul,6441.353517584503,200
/matmul,13698.696378618479,200
/matmul,5276.444076560438,200
/matmul,6488.96399140358,200
/matmul,6337.5931866467,200
/matmul,13801.353061571717,200
/matmul,6303.056520409882,200
/matmul,5686.610633507371,200
/matmul,6323.905138298869,200
/matmul,12545.97376845777,200
/matmul,36923.83444495499,200
/matmul,6381.020409986377,200
/matmul,6395.2600276097655,200
/matmul,13473.88487868011,200
/matmul,14259.026825428009,200
/matmul,36960.25428548455,200
/matmul,5072.181579656899,200
/matmul,5079.016948118806,200
/matmul,36475.36512929946,200
/matmul,6647.551512345672,200
/matmul,12069.053850136697,200
/matmul,4824.286820366979,200
/matmul,7928.990594111383,200
/matmul,5116.236463189125,200
/matmul,36955.273118801415,200
/matmul,12783.70984364301,200
/matmul,37169.15528289974,200
/matmul,8317.495978437364,200
/matmul,5339.899464510381,200
/matmul,5380.7308729738,200
/matmul,6397.754246369004,200
/matmul,8416.826708242297,200
/matmul,6401.746797375381,200
/matmul,5219.052509404719,200
/matmul,7045.341240242124,200
/matmul,8317.993635311723,200
/matmul,5365.375137887895,200
/matmul,6876.0710610076785,200
/matmul,5482.31050837785,200
/matmul,6166.158547624946,200
/matmul,6253.265453502536,200
/matmul,5840.647462755442,200
/matmul,5736.061428673565,200
/matmul,12892.43231061846,200
/matmul,6680.350515060127,200
/matmul,22770.06507012993,200
/matmul,14518.949191085994,200
/matmul,6662.863099016249,200
/matmul,13299.420656636357,200
/matmul,5920.173990540206,200
/matmul,6974.162242375314,200
/matmul,6965.931984595954,200
/matmul,8960.001638159156,200
/matmul,7005.233607254922,200
/matmul,6791.199396364391,200
/matmul,7078.707178123295,200
/matmul,6810.802227817476,200
/matmul,5844.726572744548,200
/matmul,6229.305640794337,200
/matmul,7057.517246343195,200
/matmul,7694.238675758243,200
/matmul,9666.52981378138,200
/matmul,7225.529465824366,200
/matmul,13520.506726577878,200
/matmul,6311.792387627065,200
/matmul,6387.905635870993,200
/matmul,6352.029236964881,200
/matmul,6278.960555791855,200
/matmul,7548.433853313327,200
/matmul,6052.010507322848,200
/matmul,8960.542311891913,200
/matmul,9381.33676815778,200
/matmul,6045.441626571119,200
/matmul,9409.642606042325,200
/matmul,6593.991411849856,200
/matmul,14654.778510332108,200
/matmul,6341.485844925046,200
/matmul,6393.359269946814,200
/matmul,6563.657713122666,200
/matmul,6361.803034320474,200
/matmul,6410.140773281455,200
/matmul,7005.629971623421,200
/matmul,13093.948734924197,200
/matmul,6983.765287324786,200
/matmul,6044.625132344663,200
/matmul,6076.507276855409,200
/matmul,13636.234985664487,200
/matmul,6160.601096227765,200
/matmul,6206.615270115435,200
/matmul,13489.002185873687,200
/matmul,6565.2288207784295,200
/matmul,6690.281703136861,200
/matmul,7415.473629720509,200
/matmul,6762.2171165421605,200
/matmul,10112.54841927439,200
/matmul,13960.241825319827,200
/matmul,6738.322744145989,200
/matmul,6771.59221470356,200
/matmul,6805.8763816952705,200
/matmul,7827.9030080884695,200
/matmul,7911.777094937861,200
/matmul,7825.926792807877,200
/matmul,6944.330288097262,200
/matmul,7972.810975275934,200
/matmul,7907.405714504421,200
/matmul,8003.399943001568,200
/matmul,10019.944692030549,200
/matmul,8038.351450115442,200
/matmul,8024.7201239690185,200
/matmul,8077.79857609421,200
/matmul,10177.673291414976,200
/matmul,10113.307502120733,200
/matmul,6830.1569651812315,200
/matmul,13958.43390841037,200
/matmul,14085.364979691803,200
/matmul,8096.596767194569,200
/matmul,7096.156150102615,200
/matmul,7128.124627284706,200
/matmul,7113.662546500564,200
/matmul,8134.396563284099,200
/matmul,7055.233274586499,200
/matmul,10052.954833954573,200
/matmul,7119.406935758889,200
/matmul,10036.010215990245,200
/matmul,7113.125154748559,200
/matmul,10031.986790709198,200
/matmul,7168.399358168244,200
/matmul,7182.9255502671,200
/matmul,8017.431613057852,200
/matmul,9965.503240935504,200
/matmul,45511.143585667014,200
/matmul,6982.537028379738,200
/matmul,6944.912789389491,200
/matmul,10389.866924844682,200
/matmul,7476.646972820163,200
/matmul,7004.342502914369,200
/matmul,7682.783212512732,200
/matmul,14407.509179785848,200
/matmul,7643.670081160963,200
/matmul,10532.256820239127,200
/matmul,9887.534007430077,200
/matmul,22275.487683713436,200
/matmul,7890.304232947528,200
/matmul,45406.076952815056,200
/matmul,10329.692211933434,200
/matmul,6866.950231604278,200
/matmul,14388.455715030432,200
/matmul,6879.686029627919,200
/matmul,10833.748241886497,200
/matmul,7925.7707158103585,200
/matmul,8434.176267124712,200
/matmul,7708.909719251096,200
/matmul,8414.135471917689,200
/matmul,22747.587543912232,200
/matmul,22860.90070195496,200
/matmul,22995.216417126358,200
/matmul,8346.888978034258,200
/matmul,9833.057628013194,200
/matmul,14941.113831475377,200
/matmul,6919.289919547737,200
/matmul,8307.284793816507,200
/matmul,8055.874607525766,200
/matmul,8898.873429745436,200
/matmul,9018.70595663786,200
/matmul,6977.572035044432,200
/matmul,6864.9728540331125,200
/matmul,9904.027723707259,200
/matmul,9114.59599621594,200
/matmul,8632.404329255223,200
/matmul,9457.001488655806,200
/matmul,8750.335942022502,200
/matmul,7428.698351606727,200
/matmul,9855.713811703026,200
/matmul,14995.76645437628,200
/matmul,7833.916882053018,200
/matmul,7901.200843043625,200
/matmul,7687.760255299509,200
/matmul,14190.683082677424,200
/matmul,6771.7709094285965,200
/matmul,9599.515359848738,200
/matmul,8918.105741031468,200
/matmul,7893.581924028695,200
/matmul,12967.177525162697,200
/matmul,22597.152745351195,200
/matmul,10171.553106047213,200
/matmul,9015.54143615067,200
/matmul,10232.3690475896,200
/matmul,6953.652434982359,200
/matmul,9605.871519073844,200
/matmul,22994.54734660685,200
/matmul,7651.638763956726,200
/matmul,10471.215900033712,200
/matmul,6344.860170967877,200
